,Age,Gender,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
834,0.4222222222222222,1,0,0,0,3,5,0,1,2,2,2,2,2,1,1,1,1,2,1,1,1,0
835,0.5777777777777778,1,0,0,1,4,5,0,0,0,0,1,0,0,3,0,1,1,2,1,1,0,0
836,0.4222222222222222,1,1,0,0,4,4,1,1,1,0,1,1,0,1,1,1,2,2,1,0,0,1
837,0.3111111111111111,0,0,1,1,4,1,0,1,2,2,1,1,0,1,1,1,2,2,0,0,0,0
838,0.4,1,0,0,0,4,5,0,1,0,1,2,0,0,0,0,1,1,0,1,1,0,0
839,0.35555555555555557,1,0,1,0,0,2,0,0,2,0,1,1,2,1,1,1,1,1,1,1,0,0
840,0.4444444444444445,1,0,0,0,4,2,0,1,0,1,0,0,0,0,2,2,1,0,1,1,1,0
841,0.37777777777777777,1,0,0,1,4,1,0,1,0,0,2,0,2,0,0,1,1,0,1,1,0,0
842,0.4222222222222222,1,1,0,1,4,0,0,1,1,0,1,1,0,4,1,1,2,0,1,1,2,0
843,0.5111111111111112,1,1,1,1,4,0,1,1,1,2,1,1,2,4,1,1,2,2,1,1,2,0
844,0.5111111111111112,1,0,0,0,3,5,0,1,2,2,2,2,2,0,1,1,1,1,1,0,0,0
845,0.5555555555555556,1,0,0,1,4,0,1,1,1,2,1,1,0,2,0,1,0,0,1,0,0,0
846,0.13333333333333333,1,0,1,0,0,2,1,1,2,2,1,0,2,0,0,1,0,1,1,1,0,0
847,0.08888888888888889,1,0,1,0,1,4,0,0,1,0,1,1,2,2,0,1,1,1,1,0,0,0
848,0.2,1,0,0,0,4,4,1,1,1,0,1,1,0,3,2,0,1,1,1,0,0,0
849,0.3111111111111111,1,0,1,0,0,4,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0
850,0.17777777777777778,1,0,1,0,0,5,0,1,2,2,2,2,2,4,1,1,1,2,0,2,2,0
851,0.7555555555555555,1,0,0,0,1,5,1,1,2,2,2,2,2,4,1,1,2,2,1,1,2,0
852,0.15555555555555556,1,0,0,0,0,4,0,1,0,1,0,1,2,2,1,1,1,2,1,0,0,0
853,0.35555555555555557,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,2,1,1,1,0
854,0.33333333333333337,1,0,1,1,3,4,0,0,1,0,1,1,1,0,2,0,1,0,1,1,1,0
855,0.33333333333333337,1,0,1,1,3,4,0,0,1,0,1,1,1,0,2,0,1,0,1,1,1,0
856,0.2,1,1,0,1,3,0,1,1,1,1,0,0,0,1,1,1,2,2,0,0,2,0
857,0.13333333333333333,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
858,0.35555555555555557,1,0,1,1,2,4,1,1,1,2,1,1,0,3,2,1,1,2,1,0,1,0
859,0.6444444444444445,1,0,0,1,3,5,0,0,2,2,2,2,2,2,2,0,0,0,1,0,2,0
860,0.37777777777777777,1,0,0,0,0,4,1,1,1,0,1,1,1,1,2,0,0,0,1,2,1,1
861,0.4,1,0,1,1,4,4,0,1,2,2,1,1,0,2,0,0,1,1,1,1,0,0
862,0.48888888888888893,1,0,0,0,0,0,1,1,1,2,1,1,0,3,0,0,1,2,0,0,1,0
863,0.33333333333333337,1,1,0,0,4,0,1,1,1,2,1,1,2,2,1,1,1,1,0,0,1,0
864,0.5777777777777778,1,1,0,0,0,5,1,1,0,0,1,0,0,0,1,1,1,2,1,0,0,0
865,0.8444444444444444,1,0,0,1,3,5,1,1,2,2,0,2,2,2,1,1,2,2,2,2,2,0
866,0.33333333333333337,0,0,1,1,4,1,0,1,0,0,1,1,0,1,0,1,1,1,1,2,0,1
867,0.5333333333333333,1,0,0,0,0,2,0,0,2,2,2,2,2,0,0,0,1,1,1,2,1,1
868,0.48888888888888893,1,0,0,0,0,5,1,1,0,1,0,0,0,0,1,1,1,2,1,1,0,0
869,0.4444444444444445,1,0,1,0,0,3,0,0,2,2,1,1,2,4,0,1,0,0,1,1,1,0
870,0.2888888888888889,1,1,1,1,4,4,1,1,0,1,1,0,0,3,2,1,0,0,1,0,0,0
871,0.3111111111111111,1,0,0,0,0,2,0,1,2,0,2,1,2,2,0,1,1,1,1,0,1,0
872,0.26666666666666666,1,0,0,0,0,5,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
873,0.13333333333333333,0,0,1,0,1,5,0,0,1,0,1,2,0,2,2,0,0,0,1,0,0,0
874,0.3111111111111111,1,0,0,1,1,2,0,1,2,2,1,0,2,4,0,1,0,0,1,1,0,0
875,0.26666666666666666,1,0,1,1,4,2,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2,0
876,0.2888888888888889,1,0,0,0,1,2,1,1,2,2,0,0,2,4,1,1,1,2,0,0,2,0
877,0.4444444444444445,1,0,0,0,1,3,1,1,2,0,2,0,0,0,0,1,1,2,1,1,2,1
878,0.4222222222222222,1,1,0,0,1,0,0,1,2,0,1,0,0,1,1,1,1,2,2,2,2,0
879,0.4,1,0,1,1,4,2,1,1,2,2,1,0,0,0,0,0,1,0,1,0,1,0
880,0.5333333333333333,1,0,1,0,1,3,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
881,0.3111111111111111,1,0,0,1,3,4,0,1,0,1,1,1,0,0,1,1,1,2,1,1,0,0
882,0.4666666666666667,1,0,1,0,0,3,0,0,2,2,2,2,0,2,1,1,1,2,1,0,1,0
883,0.2,1,1,0,0,0,1,0,1,1,0,1,1,2,4,1,1,1,2,1,1,2,0
884,0.48888888888888893,1,0,1,0,4,5,0,1,2,0,2,2,0,0,0,0,1,2,0,0,0,1
885,0.5555555555555556,1,1,1,0,4,4,1,0,2,1,0,2,0,0,0,0,1,0,1,0,0,0
886,0.33333333333333337,1,1,1,1,3,0,1,1,1,2,1,1,0,3,2,1,1,0,1,0,0,0
887,0.26666666666666666,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,2,1,1,0,0
888,0.2888888888888889,1,0,1,0,1,1,0,1,2,0,0,2,0,3,2,2,1,0,0,0,1,0
889,0.5111111111111112,1,0,1,1,2,3,1,1,0,1,1,0,0,0,0,0,1,1,1,2,0,0
890,0.7555555555555555,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,2,1,1,0,0
891,0.35555555555555557,1,0,0,0,1,5,0,1,2,2,2,2,2,2,1,1,1,2,1,1,2,0
892,0.37777777777777777,1,1,0,1,4,0,1,1,1,1,1,1,2,1,0,0,1,1,1,1,0,0
893,0.7333333333333334,1,1,0,0,1,0,1,1,1,2,1,1,2,2,1,1,1,2,1,0,2,0
894,0.15555555555555556,1,0,0,0,4,2,1,1,0,0,1,0,0,2,1,1,1,2,1,0,1,0
895,0.17777777777777778,1,0,1,1,3,2,0,0,1,0,1,1,0,0,2,0,0,0,1,0,1,0
896,0.5777777777777778,1,0,1,1,3,2,0,1,1,0,1,1,0,3,2,2,1,0,1,1,1,1
897,0.17777777777777778,0,1,0,1,2,0,0,1,2,2,2,2,2,4,0,0,1,1,1,1,2,1
898,0.15555555555555556,1,1,0,0,0,0,1,1,1,2,1,1,2,4,1,1,0,0,1,0,2,0
899,0.7555555555555555,1,1,0,0,1,0,0,1,1,2,1,1,2,1,1,1,1,1,0,0,0,0
900,0.7111111111111111,1,0,1,1,4,5,0,1,2,2,1,2,2,1,2,0,0,0,1,0,1,1
901,0.2888888888888889,1,0,0,0,0,5,1,1,2,0,2,2,0,0,2,0,0,0,1,1,0,0
902,0.17777777777777778,0,0,1,1,4,5,0,1,2,2,2,1,0,0,2,2,0,0,1,1,1,0
903,0.4222222222222222,1,0,0,1,3,3,1,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0
904,0.6888888888888889,1,0,0,1,1,5,0,1,2,2,2,2,2,0,0,0,2,2,1,0,2,1
905,0.6888888888888889,1,0,0,1,4,4,0,1,1,0,1,1,0,2,2,1,1,0,1,0,1,1
906,0.7777777777777778,1,0,0,1,3,4,1,1,2,2,1,2,0,0,0,0,1,0,1,1,0,0
907,0.15555555555555556,0,0,1,1,2,4,1,1,1,0,1,1,0,4,1,1,2,2,1,1,0,0
908,0.35555555555555557,1,0,1,1,4,2,0,1,0,2,1,2,0,2,1,1,2,2,1,1,0,0
909,0.17777777777777778,0,0,1,1,4,4,0,1,2,2,1,1,2,2,1,1,1,2,1,1,0,0
910,0.2888888888888889,1,0,0,1,4,2,0,1,1,0,1,1,0,1,2,0,1,0,1,0,1,0
911,0.2888888888888889,1,1,0,0,1,0,1,1,1,2,1,1,2,2,0,0,1,1,0,0,0,0
912,0.37777777777777777,1,1,0,1,4,0,1,1,1,0,1,1,2,1,1,1,1,1,1,1,2,0
913,0.3111111111111111,1,0,0,0,0,5,1,1,2,2,2,2,2,4,1,1,1,2,0,2,2,0
914,0.11111111111111112,0,0,1,1,2,5,0,1,0,1,1,0,0,0,2,2,0,0,1,1,0,0
915,0.24444444444444446,1,0,1,0,4,4,0,1,0,1,1,0,0,2,1,1,1,2,1,2,0,0
916,0.4,1,0,1,1,3,2,0,0,2,2,1,2,2,1,0,1,1,1,1,1,1,0
917,0.24444444444444446,1,0,1,1,4,2,0,0,2,0,1,1,0,0,0,0,1,1,1,1,2,0
918,0.5555555555555556,1,0,0,1,4,5,0,0,1,2,0,1,2,1,2,0,1,1,1,2,1,1
919,0.35555555555555557,1,0,1,0,0,3,0,1,2,0,0,0,0,4,1,1,2,2,2,2,2,0
920,0.26666666666666666,1,0,0,0,4,5,0,1,2,0,2,1,0,0,2,0,0,0,1,1,0,0
921,0.5777777777777778,1,0,1,0,4,3,0,0,2,1,1,0,0,0,0,1,0,1,1,0,1,0
922,0.26666666666666666,1,0,0,0,0,2,0,1,2,2,2,2,0,2,1,1,1,1,0,0,2,0
923,0.17777777777777778,1,0,0,0,0,1,1,1,2,0,1,1,2,0,1,1,2,2,0,0,0,0
924,0.3111111111111111,1,0,1,0,1,1,0,1,0,0,0,0,0,4,1,1,1,2,1,1,0,0
925,0.4,0,0,1,1,4,4,0,0,2,1,2,2,2,1,0,0,1,2,1,0,2,0
926,0.37777777777777777,1,0,0,0,2,0,0,1,0,0,1,2,0,4,1,1,1,2,1,0,2,0
927,0.5777777777777778,1,0,0,1,4,1,1,1,2,2,1,2,2,3,2,0,1,0,1,0,1,1
928,0.4666666666666667,1,0,1,1,4,1,0,1,1,1,1,1,0,3,2,2,0,1,1,0,1,0
929,0.2,1,0,1,1,4,5,0,1,0,1,1,2,2,3,0,1,1,1,2,2,1,1
930,0.4666666666666667,1,1,1,1,3,0,1,0,1,0,1,1,2,3,0,1,0,0,1,1,1,0
931,0.5555555555555556,1,0,0,1,2,4,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0
932,0.35555555555555557,1,0,1,1,0,4,0,1,0,0,1,0,0,0,1,1,2,2,0,0,2,1
933,0.33333333333333337,1,0,0,1,3,5,0,1,2,2,2,2,2,2,0,1,1,1,1,1,0,0
934,0.6,1,0,1,1,4,4,1,1,2,2,2,2,2,1,0,0,1,2,1,0,1,0
935,0.24444444444444446,1,0,1,1,3,5,0,1,2,2,0,0,0,0,0,1,1,0,1,1,1,0
936,0.5111111111111112,1,0,1,1,4,5,1,1,2,2,2,2,2,3,2,1,1,1,1,0,0,1
937,0.3111111111111111,0,0,1,1,4,3,0,1,2,2,1,0,2,2,0,1,1,2,1,1,2,0
938,0.33333333333333337,1,0,1,0,4,1,0,1,2,2,2,2,0,0,2,1,1,0,1,1,0,0
939,0.24444444444444446,1,0,1,1,4,5,0,1,0,0,0,0,0,2,0,1,1,0,1,0,1,0
940,0.48888888888888893,1,0,1,1,2,2,0,1,2,2,1,1,2,0,2,1,1,0,1,1,1,0
941,0.6222222222222222,1,0,0,0,0,5,0,0,2,2,2,2,0,0,1,1,1,1,1,1,2,0
942,0.5777777777777778,1,0,0,1,3,5,0,1,2,2,2,2,0,2,1,1,2,2,0,2,2,0
943,0.4,1,0,0,1,4,5,0,1,2,2,0,2,0,3,0,0,1,1,1,1,0,0
944,0.5111111111111112,1,0,1,1,4,4,0,1,2,2,0,0,2,4,0,1,1,1,1,1,0,0
945,0.37777777777777777,1,0,0,1,3,2,0,1,1,2,1,1,2,4,1,1,2,2,0,0,2,0
946,0.15555555555555556,1,0,1,1,2,2,0,0,0,2,1,1,1,2,2,0,1,2,1,0,1,1
947,0.9333333333333333,1,1,0,1,4,0,1,1,1,0,1,1,0,3,2,0,1,2,1,0,1,1
948,0.4222222222222222,0,0,1,1,3,4,0,1,0,0,1,0,0,0,2,0,1,0,1,1,0,0
949,0.4666666666666667,1,0,0,0,0,4,0,1,1,0,1,1,2,0,0,1,1,2,0,0,0,0
950,0.35555555555555557,1,0,1,1,2,2,0,1,0,1,2,1,2,2,1,1,1,2,2,2,2,0
951,0.2888888888888889,1,0,1,0,1,5,0,0,0,0,1,0,0,0,2,0,0,0,1,1,1,0
952,0.37777777777777777,1,1,1,1,3,0,1,1,2,2,2,2,2,4,1,1,2,1,1,0,2,0
953,0.2,1,0,0,1,3,5,0,1,2,1,0,0,0,0,1,1,1,1,1,0,1,0
954,0.35555555555555557,1,0,0,0,0,5,0,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0
955,0.33333333333333337,1,0,0,0,0,4,0,1,0,0,1,1,0,4,1,1,0,2,1,0,1,0
956,0.17777777777777778,1,1,0,0,4,4,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,0
957,0.4,1,1,0,1,4,2,1,0,0,0,1,1,0,1,2,0,2,0,1,0,0,0
958,0.15555555555555556,1,1,1,0,2,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0
959,0.8222222222222223,1,0,0,1,2,5,0,0,2,2,2,2,0,2,2,0,0,1,1,0,1,1
960,0.35555555555555557,1,1,1,1,4,0,1,1,1,2,1,1,1,3,2,0,1,1,1,0,1,1
961,0.2,0,1,1,1,4,0,1,1,1,0,1,1,0,4,0,1,1,2,1,0,2,0
962,0.17777777777777778,1,0,0,0,1,4,1,1,0,1,0,0,0,4,1,1,2,2,1,1,0,0
963,0.6222222222222222,1,0,1,0,3,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
964,0.35555555555555557,0,1,0,1,4,0,1,1,1,2,2,2,2,4,1,1,1,2,1,1,0,0
965,0.5777777777777778,1,0,0,0,4,5,1,1,1,1,1,1,0,3,2,0,0,0,1,0,1,1
966,0.2888888888888889,1,1,0,1,4,4,0,1,1,2,1,1,1,3,2,2,0,0,1,1,2,1
967,0.5111111111111112,1,0,1,1,3,4,0,1,0,1,1,0,0,0,1,1,2,2,1,0,0,0
968,0.7111111111111111,1,0,1,0,1,5,0,1,2,2,2,2,2,0,1,1,2,2,1,1,2,0
969,0.26666666666666666,1,0,0,0,0,4,0,1,0,1,1,1,0,2,1,1,1,2,0,2,0,0
970,0.2,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
971,0.4666666666666667,1,0,0,0,1,5,0,1,2,2,2,2,2,2,0,0,1,1,1,0,1,1
972,0.22222222222222224,1,0,1,0,0,3,0,0,2,2,0,1,2,2,0,0,0,1,1,0,0,1
973,0.2,1,0,0,0,1,4,0,1,2,0,1,1,1,2,0,1,0,0,1,1,0,0
974,0.24444444444444446,1,0,1,1,2,2,0,1,1,0,1,1,0,2,0,0,2,2,1,1,1,0
975,0.5111111111111112,1,0,1,1,4,0,1,1,1,0,1,1,0,0,0,0,1,2,1,0,1,0
976,0.4444444444444445,0,1,1,1,3,0,1,1,1,2,1,1,2,2,2,0,1,1,0,0,0,1
977,0.37777777777777777,0,0,1,1,2,2,1,0,2,2,1,2,1,2,2,2,1,0,1,1,0,0
978,0.24444444444444446,1,0,1,1,2,1,0,1,0,1,1,0,0,0,0,1,1,1,1,2,0,0
979,0.22222222222222224,1,0,0,0,1,2,0,1,2,1,2,1,2,4,1,1,2,2,0,0,2,0
980,0.26666666666666666,1,0,0,1,4,4,1,1,1,0,1,1,0,4,1,1,2,2,1,2,2,0
981,0.48888888888888893,0,0,1,0,3,3,1,1,0,1,1,1,0,1,2,2,0,0,1,1,1,1
982,0.24444444444444446,1,0,0,0,2,4,0,1,1,0,1,1,1,1,2,1,0,0,1,2,2,0
983,0.13333333333333333,1,0,1,0,4,2,0,1,2,1,2,2,2,2,1,1,0,0,1,0,0,0
985,0.4666666666666667,1,0,0,0,0,0,1,1,1,0,1,1,2,2,1,1,1,2,1,1,0,0
986,0.044444444444444446,1,0,0,0,0,4,0,1,2,0,1,2,0,4,1,1,2,2,1,1,2,0
987,0.2888888888888889,0,0,1,1,4,2,0,1,2,2,2,0,2,4,1,1,1,0,1,1,2,0
988,0.24444444444444446,1,1,0,0,0,0,1,1,1,2,1,1,2,4,0,0,0,0,1,1,2,0
989,0.06666666666666667,1,0,0,1,4,2,0,1,0,0,1,1,0,0,2,1,0,0,1,0,2,0
990,0.4,1,1,0,0,4,0,0,1,0,1,1,0,0,2,1,1,1,2,1,1,0,0
991,0.48888888888888893,1,0,0,1,3,1,1,1,2,2,1,1,2,4,0,1,1,2,1,1,0,0
992,0.3111111111111111,0,0,1,0,1,5,0,0,2,1,1,0,0,0,2,2,0,0,1,1,0,0
993,0.33333333333333337,1,0,0,0,3,3,0,1,1,0,1,1,0,0,2,1,0,0,1,1,0,0
994,0.22222222222222224,1,0,0,0,0,4,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0
995,0.17777777777777778,1,0,1,1,2,4,1,1,2,2,1,0,2,2,1,1,2,2,0,0,0,0
996,0.5555555555555556,1,0,1,1,4,4,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0
997,0.37777777777777777,1,0,1,1,2,1,0,1,2,2,1,1,2,4,1,1,2,2,0,0,0,0
998,0.2,0,0,0,1,4,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
999,0.4,1,0,1,1,4,0,0,1,1,2,1,1,2,4,2,2,1,1,1,0,2,1
1000,0.37777777777777777,1,0,0,0,1,3,0,1,0,0,1,0,0,4,0,1,2,2,1,1,2,0
1001,0.4666666666666667,1,0,1,1,4,1,1,0,2,2,1,2,2,4,1,1,2,2,2,2,0,0
1002,0.37777777777777777,1,0,0,0,4,1,0,1,0,0,1,1,0,0,2,1,1,0,1,0,0,0
1003,0.48888888888888893,1,0,1,1,4,4,1,1,1,2,1,1,2,2,1,1,1,2,0,2,2,0
1004,0.6,0,0,0,0,0,1,0,1,0,1,1,1,0,0,2,1,0,0,1,1,0,0
1005,0.5111111111111112,1,0,0,0,0,5,0,0,2,2,2,2,2,0,0,1,0,2,1,1,0,0
1006,0.35555555555555557,0,1,0,0,1,0,1,1,1,2,0,0,2,2,0,1,0,1,1,1,2,0
1007,0.15555555555555556,0,0,1,0,4,5,0,0,2,2,1,0,0,1,2,0,1,1,1,1,1,1
1008,0.4666666666666667,0,0,1,0,4,2,1,1,0,1,0,0,0,0,1,1,1,2,1,1,0,0
1009,0.3111111111111111,1,0,0,0,4,5,0,1,2,1,2,2,2,0,2,0,1,1,1,0,2,0
1010,0.13333333333333333,1,0,0,0,0,1,0,1,0,1,1,1,2,4,0,1,1,2,0,2,0,0
1011,0.2,0,0,0,0,0,4,0,1,0,1,1,1,0,2,1,1,2,2,1,0,2,0
1012,0.6444444444444445,2,0,0,1,2,5,0,0,2,2,2,2,0,0,2,1,1,1,1,1,1,1
1013,0.2888888888888889,1,0,1,1,4,2,1,1,2,0,1,1,0,0,0,1,1,0,1,0,0,0
1014,0.17777777777777778,1,0,0,0,3,2,1,1,0,0,1,1,0,2,2,1,1,1,1,2,0,1
1015,0.044444444444444446,1,0,0,0,1,2,1,1,0,0,1,1,0,2,1,1,1,1,1,0,1,0
1016,0.2888888888888889,0,0,1,1,4,3,0,0,2,2,2,2,2,2,0,0,1,1,1,1,1,1
1017,0.33333333333333337,1,0,0,0,1,4,0,1,2,2,2,2,0,2,1,1,2,2,1,0,2,0
1018,0.33333333333333337,1,0,0,0,0,4,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
1019,0.4444444444444445,1,0,1,0,4,2,1,1,0,0,1,1,0,2,0,1,1,1,1,0,1,0
1020,0.5555555555555556,1,0,1,1,4,4,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
1021,0.17777777777777778,0,0,0,0,1,5,0,1,2,2,2,2,0,0,0,1,1,2,0,1,2,0
1022,0.044444444444444446,1,0,0,0,4,0,0,1,0,1,1,1,0,0,1,1,1,2,0,0,0,0
1023,0.5111111111111112,0,0,1,0,1,1,1,1,2,2,2,1,0,0,2,2,0,0,1,1,0,0
1024,0.37777777777777777,1,0,0,0,0,5,0,0,2,1,2,0,0,0,0,0,1,2,1,1,0,0
1025,0.2,1,0,1,0,0,4,0,1,0,1,1,1,0,0,1,1,1,2,1,1,2,0
1026,0.3111111111111111,1,0,1,1,3,4,0,1,0,1,0,0,2,0,1,1,2,2,0,0,2,0
1027,0.5111111111111112,1,0,1,0,4,5,1,0,2,1,2,0,0,0,2,0,1,1,1,0,1,0
1028,0.3111111111111111,0,0,1,1,2,2,0,1,1,0,1,1,1,3,2,1,0,0,1,2,1,1
1029,0.4222222222222222,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1
1030,0.4,1,0,1,0,4,4,1,1,1,2,1,1,0,0,0,1,0,1,1,1,0,0
1031,0.2,1,0,1,1,4,2,1,1,1,0,1,1,2,0,1,1,2,2,1,0,2,0
1032,0.6,1,0,0,0,0,5,1,0,0,0,0,0,2,0,2,1,1,0,1,1,1,0
1033,0.37777777777777777,0,0,0,0,4,0,0,1,1,1,1,1,0,4,1,1,1,2,1,0,2,0
1034,0.4,1,0,0,0,0,4,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0
1035,0.24444444444444446,0,0,1,1,4,2,1,1,0,0,1,1,0,2,2,1,1,1,1,0,1,0
1036,0.35555555555555557,1,0,0,0,0,4,1,1,2,0,0,2,2,0,1,1,1,2,1,1,2,0
1037,0.5111111111111112,1,0,1,1,4,5,1,1,2,2,1,2,0,0,2,1,0,0,1,0,0,0
1038,0.2,1,0,0,1,4,4,0,1,2,2,1,1,2,0,0,1,1,0,1,0,0,0
1039,0.26666666666666666,0,0,0,1,2,5,0,0,2,2,1,1,0,0,0,1,1,0,1,2,1,1
1040,0.2,0,0,1,1,4,1,0,1,2,1,1,1,2,0,0,1,1,0,1,0,0,0
1041,0.35555555555555557,1,0,1,1,4,4,0,1,1,1,1,1,0,2,1,1,1,2,1,1,0,0
1042,0.24444444444444446,1,0,1,0,4,1,0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1
1043,0.5333333333333333,1,1,0,1,2,0,1,0,1,2,2,2,2,3,1,1,1,1,1,1,2,1
1044,0.48888888888888893,1,1,1,1,4,0,1,1,1,2,2,2,2,1,1,1,2,2,1,0,2,1
1045,0.2,0,0,1,1,4,5,0,1,2,2,1,1,0,0,1,1,1,2,1,0,1,1
